t,x,x_dot,theta,theta_dot,u
11.51,-0.05670981936156363,0.14751711477701546,0.0015554640067052378,-0.016902205604905202,0.010681313125723518
11.52,-0.05523399289167368,0.14764928327185753,0.0013867087195513956,-0.016861732752046135,0.009494606346411121
11.53,-0.05375693003831297,0.14776438876705347,0.0012183668066421047,-0.01681949920397104,0.008310763580279056
11.540000000000001,-0.05227880121355418,0.14786247473241662,0.0010504558340853926,-0.016775511788825186,0.007129922697992555
11.55,-0.05079977636956812,0.14794358967931795,0.0008829932443465781,-0.016729788416438067,0.005952370115715221
11.56,-0.049320024985526754,0.1480077796968727,0.0007159963695983046,-0.016682333243934564,0.0047780187889829556
11.57,-0.047839716050038915,0.14805509680933368,0.0005494824298148175,-0.016633164562427746,0.0036071993708683284
11.58,-0.046359018045498024,0.1480855902362326,0.0003834685368753264,-0.016582285708063617,0.0024398052580832143
11.59,-0.04487809892941873,0.14809931573454108,0.00021797168827425748,-0.016529716230377075,0.0012761967885873361
11.6,-0.04339712611404061,0.14809632660313174,5.3008754680062154e-05,-0.01647546195470962,0.00011628423816931638
11.61,-0.04191626645818874,0.14807668022668222,-0.00011140349205301882,-0.016419536826099344,-0.001039695107357106
11.620000000000001,-0.04043568624102309,0.1480404351543909,-0.00027524841158256617,-0.016361953211908194,-0.0021916502677571084
11.63,-0.038955551154222466,0.14798765033397204,-0.0004385094667402488,-0.016302719387465397,-0.0033395287969138006
11.64,-0.037476026275738296,0.14791838956407974,-0.0006011702569812389,-0.016241854412564337,-0.004483055837937857
11.65,-0.03599727605217476,0.14783271531643652,-0.0007632145235175814,-0.01617936758960634,-0.005622265733702522
11.66,-0.03451946429264862,0.14773069261751742,-0.0009246261166385093,-0.016115271439949296,-0.006756998967210711
11.67,-0.03304275415182234,0.14761238733244722,-0.001085388999485662,-0.016049576021328206,-0.007887182053103755
11.68,-0.03156730811240414,0.14747786798772475,-0.0012454872539739829,-0.015982295039730168,-0.009012650586467249
11.69,-0.030093287964050676,0.14732720466806146,-0.001404905099094953,-0.01591344221493526,-0.010133295576849007
11.700000000000001,-0.02862085478757186,0.1471604690590005,-0.001563626891988779,-0.01584303146744967,-0.011249006171959657
11.71,-0.02715016893810371,0.14697773461071212,-0.0017216371329083976,-0.01577107751023319,-0.012359663604105927
11.72,-0.02568139003455901,0.14677907511851052,-0.0018789204497191934,-0.0156975911625543,-0.013465220352495342
11.73,-0.024214676947398123,0.14656456647833627,-0.002035461588416169,-0.015622585240080525,-0.014565541352983423
11.74,-0.022750187776527278,0.14633428690600617,-0.0021912454369441285,-0.01554607532793468,-0.015660480832144805
